,case_sample_1,case_sample_2,case_sample_3,case_sample_4,case_sample_5,case_sample_6,case_sample_7,case_sample_8,case_sample_9,case_sample_10,case_sample_11,case_sample_12,case_sample_13,case_sample_14,case_sample_15,case_sample_16,case_sample_17,case_sample_18,case_sample_19,case_sample_20,case_sample_21,case_sample_22,case_sample_23,case_sample_24,case_sample_25,control_sample_1,control_sample_2,control_sample_3,control_sample_4,control_sample_5,control_sample_6,control_sample_7,control_sample_8,control_sample_9,control_sample_10,control_sample_11,control_sample_12,control_sample_13,control_sample_14,control_sample_15,control_sample_16,control_sample_17,control_sample_18,control_sample_19,control_sample_20,control_sample_21,control_sample_22,control_sample_23,control_sample_24,control_sample_25,control_sample_26,control_sample_27,control_sample_28,control_sample_29,control_sample_30,control_sample_31,control_sample_32,control_sample_33
OC90,1.34556490523554,1.09662239435453,13.6318657909546,2.40661272801747,13.4017740003101,5.97484517807647,1.0,1.0,1.0,1.0,2.63461978370349,1.0,1.0,1.0,1.0,1.0,1.0,34.2692262458531,1.48306372913262,2.11452607740465,1.0,1.0,7.26062449021621,1.0,4.23163866364071,1.0,1.0,1.0,1.9638329392998,1.0,1.0,1.0,6.90569307696615,1.12734283581206,15.2866991772844,1.0,15.5950386187514,1.09549904493017,1.0,6.74801591074162,1.93488332640016,1.0,13.8392020147489,1.0,3.03335420699605,1.69494553947873,1.0,1.0165463075623,1.0,1.0,1.0,1.0,9.78756253853202,1.0,1.0,1.35212689605559,1.0,1.0
HHLA1,4.03669471570663,1.09662239435453,16.8393636241203,1.0,11.1681450002584,7.46855647259559,1.0,1.0,1.0,1.0,1.75641318913566,1.0,1.0,1.0,1.0,1.0,1.0,50.5020176254678,1.48306372913262,3.17178911610697,1.0,1.0,3.6303122451081,1.0,5.64218488485428,3.15776991831834,1.0,1.0,1.0,1.09079524899502,1.69322649452457,1.0,5.75474423080512,1.69101425371809,20.8454988781151,6.05400334839814,11.9961835528857,1.0,1.0,12.1464286393349,1.0,1.0,20.7588030221233,1.0,1.0,1.69494553947873,1.05678353516367,1.0,1.0,1.0,1.0,1.92788169297804,18.1769018572738,1.0,1.35092904878311,1.0,1.0,5.65605666571822
KCNQ3,10.0917367892666,4.3864895774181,25.6599826653262,1.20330636400873,17.8690320004135,21.6588137705272,1.94245164894618,1.0,2.22982002049951,5.61859126828435,4.39103297283915,1.0,1.0,1.71994574092489,1.0,4.37563842833386,5.62086892551713,79.3603134114494,16.3137010204588,5.28631519351162,2.5297119527375,5.44887090993922,9.07578061277026,1.62296155047663,15.5160084333493,6.31553983663667,3.27916823392468,3.29154138947543,2.9457494089497,3.27238574698507,4.23306623631142,6.08124209943485,16.1132838462543,7.32772843277837,72.2643961107989,8.64857621199735,38.3877873692341,2.73874761232543,1.0,17.5448413679282,7.73953330560066,2.16514341750749,56.7407282604704,1.0,3.03335420699605,1.12996369298582,2.64195883790918,1.0165463075623,1.45951664411132,1.13004608817262,2.6810558170792,2.89182253946705,44.7431430332892,8.61040429951961,4.05278714634933,9.46488827238914,2.92995698318622,1.0
HPYR1,1.0,1.09662239435453,4.00937229145722,1.20330636400873,12.2849595002843,1.0,1.0,1.0,1.0,1.0,1.0,2.12832366898638,1.0,1.0,1.0,1.31269152850016,1.0,7.2145739464954,1.48306372913262,1.0,2.5297119527375,1.0,1.81515612255405,1.0,4.23163866364071,1.57888495915917,1.0,1.31661655579017,1.0,1.0,1.69322649452457,1.35138713320774,5.75474423080512,1.69101425371809,8.33819955124602,6.05400334839814,1.19961835528857,1.64324856739526,1.0,2.69920636429665,1.93488332640016,3.60857236251248,4.15176060442467,1.0,1.0,1.0,1.0,1.0,1.0,1.13004608817262,1.78737054471947,1.0,2.79644643958058,4.78355794417756,2.02639357317467,1.35212689605559,1.0,1.0
LRRC6,103.608497703137,39.4784061967629,129.101787784923,60.1653182004367,165.288546003825,79.1666986095133,67.9858077131165,126.855669390708,83.0607957636067,60.6807856974709,78.1603869165369,80.8762994214826,127.448491398569,72.2377211188453,63.7174989175293,76.1361086530092,67.4504271062055,156.916983336275,57.839485436172,60.2639932060325,104.561427379817,30.8769351563223,128.876084701338,98.1891738038364,81.8116808303871,31.051404196797,91.816710549891,94.7963920168924,69.716069345143,102.534753405532,87.2011644680152,89.867244358315,122.000577693069,21.9831852983351,129.242093044313,107.242345028767,71.977101317314,133.103133959016,49.1696270254217,49.935317739488,87.0697496880074,229.505202255794,114.865376722416,104.948822055134,108.442412900109,66.1028760396704,20.6072789356916,86.4064361427952,77.3543821379001,111.874562729089,99.1990652319305,108.925315653259,81.0969467478368,171.251374401557,99.9687496099503,75.7191061791132,64.4590536300968,62.2166233229004
TMEM71,986.971857990272,711.707933936087,1196.39669177084,1480.06682773074,1108.99679852566,973.152908379205,699.930077503609,772.666349925222,1019.02774936828,838.293817228025,579.616352414768,1433.42599106233,1288.64585747442,699.157943685967,734.521168077074,902.694207765275,1000.51466874205,910.839960745044,907.635002229161,1398.75900020318,704.103160178605,1378.56434021462,1160.79234037332,1007.04764207075,904.160127797899,1010.48637386187,1829.77587452997,1026.30260523844,846.411996838215,1196.60238814754,842.380181025972,977.728590875803,1142.8922042379,671.33265872608,983.907547047031,1232.42211020962,918.907660151042,1441.12899360564,736.007854536781,862.396433392779,826.19518037287,1427.55122660994,1255.21562273772,826.471973684179,834.172406923912,1026.00703323112,737.106515776661,1427.23101581746,839.22207036401,1026.08184806073,1233.28567585643,955.265378870616,949.393566237606,1024.63811164283,857.839945977276,1288.57693194098,772.252947711225,879.516811519184
PHF20L1,1315.96247732036,1477.15036519555,1443.3740249246,2028.77452971873,1770.15098254096,1525.82608735128,1382.3780901667,1141.70102451637,1587.07439959052,1520.39079719774,1388.44462601174,1988.91846866778,1359.45057491807,1312.31860032569,1292.04928360545,1713.06244469271,1461.42592063445,1639.51192934108,1719.61239392927,2546.9466602339,1776.70102813931,2208.00357872759,1366.8125602832,1635.94524288045,1507.87391047731,1591.51603883244,2059.3176509047,1659.59516857351,1494.47686680715,2121.59675929532,1590.78629160583,1515.58066989249,1922.08457308891,1490.91090036144,1564.80211578384,1837.82244504944,1421.54775101695,1736.36598621432,1473.55225991811,1670.80873949963,1079.66489613129,1654.89128544822,2075.88030221233,1666.06255012525,1410.50970625316,2222.07360225661,1208.96036422724,2533.23339844524,1479.46337158084,1877.00655245471,1908.01805648803,1920.17016620612,1456.94859502148,2008.13762496574,1627.86950378365,2107.96583095067,1505.5793240744,1187.77189980083
TG,39.6941647044486,47.1547629572446,88.2061904120589,51.7421736523756,127.316853002946,93.3569559074449,46.6188395747084,46.1293343238938,18.9534701742458,61.8045039511278,43.0321231338237,62.7855482350983,141.609434887299,67.9378567665331,35.3986105097385,59.9462464681739,28.1043446275856,189.382566095504,51.1656986550752,62.3785192834372,41.3186285613792,70.2298917281055,68.0683545957769,65.7299427943037,67.7062186182514,43.1561888836839,39.3500188070961,66.4891360674037,41.2404917252958,29.4514717228656,19.4721046870325,68.920743793595,70.2078796158225,47.3483991041064,86.1613953628756,70.0534673171785,99.568323488951,46.0109598870672,45.3282499140606,59.3825400145263,111.255791268009,94.5445958978269,163.302583774037,64.7184402673325,63.700438346917,32.7689470965888,20.0788871681098,64.0424173764247,50.5965769958592,46.3318896150772,44.6842636179867,90.6104395699677,86.6898396269979,88.9741777617027,65.5200588659809,81.1276137633355,41.8565283312317,48.0764816586049
SLA,2189.90688327085,2458.62740814285,2976.55798917784,3256.14702100764,2708.27516256267,2425.78714229905,2159.35874974518,2652.43672362389,1708.59959070775,2691.3052175082,2290.3627986329,3685.19243284992,2379.03850610663,2007.17667965934,2638.966413501,2883.10816042918,3102.71964688545,2088.61915751042,2577.56476123249,5090.72153135169,2052.43963098769,3157.31797725923,2631.0687996421,2414.96678710923,2177.88336555375,1897.81972090932,3075.85980342135,3398.84563877233,2616.80739161699,4006.49094955872,2818.37550013614,2825.75049553739,2774.93766809423,2017.94367610358,3222.71412655659,4286.23437066588,2639.16038163485,3541.74841225924,2435.43308860292,3193.16112896293,2318.9576666906,3705.28210182781,4291.53654477363,2730.41852046773,3422.38188404329,2479.70532425738,2050.16005821752,2880.89223563155,2695.24073612558,3856.84729893314,3412.09036986947,3748.76595199579,2726.53527859106,3690.99330972741,2510.02617263902,3533.10757939326,2247.27700610383,2480.18084791744
MIR7848,39.6941647044486,27.4155598588631,50.518090872361,40.912416376297,41.3221365009562,48.5456170718713,34.3166457980493,11.5323335809735,14.4938301332468,28.0929563414217,34.2500571881454,34.0531787037821,14.1609434887299,31.8189962071104,20.3542010430996,27.5665220985033,44.966951404137,27.0546522993577,29.6612745826523,58.1494671286279,37.1024419734834,25.428064246383,18.1515612255405,31.6477502342944,26.8003782030578,23.1569794010011,36.0708505731715,32.2571056168592,34.3670764377465,39.2686289638209,29.6314636541799,45.9471625290633,23.0189769232205,23.6741995520532,34.7424981301918,44.1077386811865,39.5874057245227,36.1514684826957,27.6579152017997,31.0408731894115,44.5023165072038,49.0765841301697,23.5266434250731,30.610073099414,49.2920058636857,24.2942193991951,22.1924542384371,29.4798429193066,30.6498495263378,30.5112443806606,21.4484465366336,43.3773380920058,12.5840089781126,51.6624257971177,28.3695100244453,41.9159337777234,23.0210905821774,25.452254995732
WISP1,4.03669471570663,2.19324478870905,12.8299913326631,1.0,23.4531045005427,7.46855647259559,1.0,1.0,1.0,1.12371825365687,2.63461978370349,4.25664733797277,1.0,2.57991861138733,1.76993052548692,1.31269152850016,1.0,36.072869732477,1.48306372913262,2.11452607740465,3.37294927031667,6.65973111214794,9.07578061277026,2.43444232571495,4.23163866364071,2.10517994554556,1.0,3.29154138947543,1.0,4.36318099598009,6.77290597809827,2.70277426641549,5.75474423080512,6.76405701487234,20.8454988781151,7.78371859079761,11.9961835528857,1.09549904493017,4.60965253363328,2.69920636429665,2.90232498960025,4.33028683501497,19.3748828206484,2.62372055137835,4.55003131049407,2.82490923246455,1.58517530274551,3.04963892268689,1.45951664411132,2.26009217634523,1.78737054471947,4.81970423244509,6.99111609895144,3.82684635534205,4.05278714634933,8.11276137633355,2.5113916998739,5.65605666571822
NDRG1,413.76120835993,290.604934503949,421.7859650613,253.897642805843,311.59124550721,332.350763030504,407.267362395717,565.084345467699,183.402696686085,433.755245911552,295.077415774791,243.693060098941,325.701700240788,276.051291418445,353.101139834641,447.190247375721,331.631266605511,299.404818779559,288.455895316294,364.755748352302,287.543925294496,340.857146921754,353.047865836763,270.22309815436,354.047101524606,248.937528560762,229.541776374727,366.677710787563,314.213270287968,318.512212706547,322.55964720693,383.793945830999,318.812830386604,238.996681192156,350.204381152333,336.429614646697,319.098482506759,424.505879910441,336.50463495523,334.701589172784,386.976665280033,440.245828226522,398.569018024768,376.941185881356,328.360592907322,250.851939842852,218.75419177888,230.756011816641,317.201617320194,342.403964716302,218.952891728135,335.451414578178,377.520269343378,328.152074970581,322.196578134772,354.257246766565,444.097765594368,339.363399943093
ST3GAL1,886.054490097606,773.11878801994,802.676332749736,465.67956287138,847.662205519614,861.124561290272,802.232531014774,1222.42735958319,385.758863546415,863.015618808476,620.892062359456,561.877448612405,991.266044211094,618.320493862497,722.131654398665,700.539712376251,494.636465445507,643.900724724714,493.118689936595,598.410879905516,838.177893673692,490.39838189453,806.836896475276,619.971312282074,674.241093740087,412.615269326929,580.412777404668,700.440007680372,783.569342780621,678.474644874905,679.830437551614,837.184329022198,515.625083080139,617.783874025007,597.570967839298,887.343919350928,761.75765560824,628.816451789918,696.825808000898,740.93214699943,1332.16717022651,990.192256273423,741.78122799054,721.523151629045,802.322187750454,505.093770764661,393.651866848468,279.550234579632,842.141103652233,656.556777228289,611.280726294058,687.289823546669,490.776350146391,572.113530123637,849.734371684577,650.37303700274,821.643651142078,757.911593206242
LOC101927798,1.0,1.0,3.20749783316578,1.20330636400873,2.23362900005168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.62086892551713,1.80364348662385,1.0,1.0,1.0,1.0,1.0,1.0,1.41054622121357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.30189769232205,1.0,4.16909977562301,1.0,2.39923671057713,1.0,1.0,1.34960318214832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.79644643958058,1.0,1.0,1.35212689605559,1.0,1.0
LOC101927822,1.34556490523554,1.0,2.40562337487433,1.0,2.23362900005168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.2145739464954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09079524899502,1.0,1.0,1.15094884616102,1.0,6.94849962603835,1.0,2.39923671057713,1.0,1.0,1.34960318214832,1.0,1.0,2.76784040294978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35092904878311,1.0,1.0,1.0
ZFAT,142.629879954968,149.140645632215,153.158021533666,115.517410944839,164.171731503799,150.117985099171,157.986067447623,161.452670133628,63.549870584236,175.300047570472,137.000228752581,123.44277280121,212.414152330949,111.796473160118,130.974858886032,118.579801407848,101.175640659308,165.935200769394,137.183394944767,113.127145141149,131.54502154235,103.528547288845,126.153350517507,139.574693340991,142.465168342571,95.2593925359365,104.93338348559,130.345039023227,160.052384552934,150.529744361313,149.003931518162,151.355358919267,126.604373077713,117.243654924454,134.800892745144,174.701239482346,135.556874147608,163.229357694596,133.679923475365,118.765080029053,167.367407733614,160.220612895554,154.999062565188,147.802924394313,144.084324832312,97.7418594432734,94.0537346295668,99.621538141105,136.22155345039,174.027097578583,114.391714862046,137.84354104793,123.043643341545,152.117142624847,129.013724158787,116.282913060781,144.823588026062,118.777189980083
ZFAT-AS1,11.4373016945021,17.5459583096724,10.4243679577888,1.20330636400873,12.2849595002843,11.9496903561529,11.6547098936771,11.5323335809735,2.78727502562439,12.3609007902256,10.538479134814,14.8982656829047,1.0,11.1796473160118,11.504548415665,8.75127685666772,5.62086892551713,23.44736532611,12.6060416976272,5.28631519351162,9.27561049337084,7.2651612132523,8.16820255149323,6.49184620190654,11.2843697697086,2.10517994554556,13.1166729356987,14.4827821136919,10.8010811661489,18.5435192329154,11.852585461672,12.1624841988697,4.6037953846441,10.1460855223085,16.676399102492,15.5674371815952,8.39732848701997,7.12074379204611,14.5972330231721,5.3984127285933,15.4790666112013,12.2691460325424,9.68744141032422,14.867749791144,12.1334168279842,6.21480031142201,4.75552590823652,9.14891676806067,16.5411886332617,18.0807374107618,6.25579690651814,8.67546761840116,8.38933931874173,25.8312128985588,12.158361439048,12.1691420645003,12.5569584993695,2.82802833285911
MIR30B,2.01834735785332,1.09662239435453,1.60374891658289,1.0,1.11681450002584,2.24056694177868,1.29496776596412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.53986105097385,1.0,1.0,1.80364348662385,2.22459559369892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.97492483368526,1.0,1.09079524899502,3.38645298904913,2.02708069981162,1.0,1.12734283581206,1.0,1.0,2.39923671057713,1.0,2.30482626681664,1.34960318214832,1.0,1.0,1.38392020147489,1.0,1.51667710349802,1.0,1.0,1.0165463075623,1.0,2.26009217634523,1.0,1.0,1.39822321979029,1.0,1.0,2.70425379211118,1.0,1.0
MIR30D,1.0,1.0,1.60374891658289,1.0,1.0,1.0,1.0,1.0,1.11491001024975,1.12371825365687,1.0,1.0,1.0,1.0,1.76993052548692,1.0,1.0,3.6072869732477,1.48306372913262,1.0,1.0,1.0,1.0,1.0,1.41054622121357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.16909977562301,1.0,2.39923671057713,1.0,1.53655084454443,1.34960318214832,1.0,1.0,1.38392020147489,1.0,1.0,1.0,1.0,1.0,1.0,1.13004608817262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NCRNA00250,2.01834735785332,1.09662239435453,1.0,1.0,1.11681450002584,1.0,1.0,1.0,3.90218503587414,1.12371825365687,1.0,1.06416183449319,1.0,1.0,1.0,1.0,1.0,3.6072869732477,2.96612745826523,1.0,1.0,1.0,1.0,1.0,1.0,1.57888495915917,1.0,1.0,1.0,1.0,1.0,1.0,1.15094884616102,1.0,1.0,1.0,2.39923671057713,1.0,1.0,1.34960318214832,4.83720831600041,1.0,4.15176060442467,1.0,1.0,1.0,1.05678353516367,2.03309261512459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC101927845,2.01834735785332,1.0,7.216870124623,1.0,1.11681450002584,1.49371129451912,1.0,1.0,1.67236501537463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.2327913796146,2.22459559369892,1.0,1.0,1.0,1.81515612255405,1.0,2.82109244242714,1.05258997277278,1.0,1.97492483368526,2.9457494089497,1.0,1.0,1.35138713320774,3.45284653848307,1.0,4.16909977562301,4.32428810599867,1.19961835528857,1.0,1.0,4.04880954644497,1.0,1.0,6.91960100737444,1.0,1.0,1.0,1.0,1.0,1.0,1.13004608817262,1.0,1.0,2.79644643958058,1.0,2.02639357317467,2.70425379211118,1.0,1.0
LINC01591,1.0,1.09662239435453,2.40562337487433,1.0,1.11681450002584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.01821743311925,1.0,1.0,1.0,1.21086020220872,1.0,1.0,1.41054622121357,1.0,1.0,1.0,1.9638329392998,1.09079524899502,1.0,1.0,1.0,1.0,4.16909977562301,1.0,2.39923671057713,1.0,1.0,1.34960318214832,1.0,1.0,5.53568080589955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KHDRBS3,2.69112981047109,4.3864895774181,4.81124674974867,3.6099190920262,8.93451600020674,4.48113388355735,1.94245164894618,11.5323335809735,1.0,2.24743650731374,4.39103297283915,1.06416183449319,1.0,1.71994574092489,1.76993052548692,1.0,5.62086892551713,25.2510088127339,5.93225491653046,8.4581043096186,4.21618658789584,3.63258060662615,5.44546836766215,7.30332697714485,7.05273110606785,1.0,1.0,1.0,4.90958234824951,3.27238574698507,3.38645298904913,6.08124209943485,9.2075907692882,3.38202850743617,19.4557989529074,1.72971524239947,15.5950386187514,1.64324856739526,1.0,9.44722227503827,4.83720831600041,1.0,20.7588030221233,1.74914703425223,2.27501565524703,1.69494553947873,2.64195883790918,2.03309261512459,1.0,1.0,1.0,1.92788169297804,5.59289287916116,1.91342317767103,3.37732262195778,1.35212689605559,1.0,2.82802833285911
LOC101927915,1.0,1.0,8.82061904120589,1.0,5.58407250012921,1.49371129451912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.2145739464954,1.0,1.0,2.5297119527375,1.0,1.81515612255405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.30189769232205,1.0,11.1175994016614,2.5945728635992,3.5988550658657,1.0,1.0,6.74801591074162,1.0,1.0,5.53568080589955,1.0,1.0,1.0,1.0,1.0165463075623,1.0,1.0,1.0,1.0,9.78756253853202,1.0,1.0,1.0,1.0,1.0
FAM135B,6.72782452617772,1.09662239435453,19.2449869989947,3.6099190920262,23.4531045005427,8.21541211985515,1.0,1.0,1.67236501537463,3.37115476097061,3.51282637827132,1.0,14.1609434887299,1.71994574092489,1.76993052548692,1.0,1.0,43.2874436789724,2.96612745826523,1.05726303870232,1.0,2.42172040441743,5.44546836766215,1.0,9.87382354849499,1.0,1.0,1.0,2.9457494089497,1.09079524899502,5.0796794835737,1.0,11.5094884616102,2.81835708953014,34.7424981301918,6.91886096959788,28.7908405269256,1.09549904493017,1.0,16.1952381857799,1.93488332640016,1.44342894500499,37.365845439822,1.0,1.51667710349802,1.69494553947873,1.58517530274551,1.0,1.0,1.13004608817262,2.6810558170792,1.0,30.7609108353864,4.78355794417756,1.35092904878311,4.05638068816678,1.0,1.0
COL22A1,9.41895433664881,1.09662239435453,36.8862250814065,2.40661272801747,43.5557655010078,23.8993807123059,2.58993553192825,1.0,1.11491001024975,1.0,7.90385935111047,1.0,1.0,4.29986435231222,1.76993052548692,3.50051074266709,1.0,119.040470117174,8.15685051022939,6.34357823221395,3.37294927031667,9.08145151656537,23.5970295932027,1.0,15.5160084333493,8.42071978218223,1.0,1.31661655579017,2.9457494089497,1.09079524899502,4.23306623631142,4.05416139962323,27.6227723078646,2.81835708953014,68.0952963351759,13.8377219391958,46.7851158562541,1.0,1.53655084454443,20.2440477322249,1.93488332640016,5.77371578001996,58.1246484619453,2.62372055137835,3.79169275874506,2.82490923246455,3.69874237307285,3.04963892268689,1.94602219214843,3.39013826451785,4.46842636179867,1.92788169297804,57.3271520114018,8.61040429951961,5.40371619513245,12.1691420645003,1.0,8.48408499857733
KCNK9,1.0,1.0,10.4243679577888,1.0,13.4017740003101,5.22798953081691,1.0,1.0,1.0,3.37115476097061,4.39103297283915,1.0,1.0,1.71994574092489,1.0,1.0,1.0,34.2692262458531,5.93225491653046,1.0,1.0,3.63258060662615,9.98335867404728,1.0,12.6949159909221,1.57888495915917,1.0,1.0,2.9457494089497,1.0,1.0,1.35138713320774,3.45284653848307,1.0,9.7278994764537,6.05400334839814,7.1977101317314,1.0,1.0,9.44722227503827,1.0,1.0,23.5266434250731,1.0,1.51667710349802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.575125077064,1.0,3.37732262195778,4.05638068816678,1.0,1.0
TRAPPC9,328.990619330091,265.382619433795,340.796644773864,127.550474584926,303.773544007029,296.501691962045,353.526200108206,403.631675334071,153.300126409341,339.362912604375,290.686382801952,220.281499740091,169.931321864759,280.351155770757,246.905308305426,214.406282988359,258.559970573788,272.350166480201,262.502280056473,183.963768734205,318.743706044925,164.071557399281,244.13849848352,308.36269459056,270.824874473006,169.993280602804,144.283402292686,303.480116109635,322.068602045167,229.067002288955,171.862489194244,341.900944701559,183.000866539603,199.539681938734,289.057584443195,310.483886010705,255.518709676465,273.327011710078,281.18880455163,268.571033247516,389.878990269633,370.961238866283,269.864439287603,237.883996658303,304.093759251354,176.839317952281,140.023818409186,127.068288445287,248.117829498925,265.560830720565,212.697094821617,259.300087705546,226.512161606027,276.489649173463,284.370564768845,170.367988903005,261.603302070198,141.401416642956
CHRAC1,53.8225962094218,57.0243645064353,40.8955973728637,52.9454800163843,45.7893945010595,56.0141735444669,47.9138073406726,69.1940014858407,57.4178655278623,48.3198849072454,65.8654945925872,56.4005772281392,56.6437739549197,57.6181823209837,53.9828810273512,39.8183096978381,56.2086892551713,64.9311655184586,59.3225491653046,48.6340997803069,47.2212897844334,58.7267198071227,50.8243714315134,65.7299427943037,62.0640337333971,48.4191387475478,39.3500188070961,63.1975946779283,50.077739952145,43.631809959801,66.8824465337204,46.6228560956672,58.6983911542123,49.0394133578245,84.7716954376679,50.1617420295846,57.5816810538512,72.8506864878564,57.620656670416,45.886508193043,45.4697581704039,52.6851564926822,71.9638504766942,62.0947197159542,65.217115450415,49.1534206448831,52.3107849906017,50.8273153781148,47.1910381595994,50.8520739677677,45.5779488903465,53.980687403385,47.5395894728698,48.7922910306111,37.8260133659271,51.3808220501125,45.6236158810426,76.356764987196
AGO2,477.675541358618,389.300949995856,541.265259346725,289.996833726105,641.051523014833,517.570963550874,446.763879257623,507.422677562832,194.551796788582,698.952753774573,378.507042258735,442.691323149168,906.300383278714,406.767167728736,300.003224070034,619.152837609241,264.180839499305,427.463506329852,401.168738730373,284.403757410925,361.748809241463,387.475264706789,532.748321969614,447.125907156313,479.585715212614,233.14867896917,478.758562153003,329.812447225438,488.012485416001,440.68128059399,383.515801009814,550.014563215552,377.511221540816,203.485381864076,291.836984293611,556.103450431429,595.010704223129,637.032694626895,444.831469495612,600.573416056004,1004.20444640169,832.85850126788,577.094724015029,442.534199665814,577.853976432747,247.462048763894,187.05068572397,246.004206430076,379.474327468944,389.865900419552,436.11841291155,611.138496674037,327.184233430928,322.411805437568,537.669761415678,597.640088056572,540.367780756201,401.580023265994
PTK2,92.1711960086348,106.372372252389,88.2061904120589,40.912416376297,87.1115310020157,109.040924499896,84.172904787668,92.2586686477876,104.801540963477,86.5263055315789,84.3078330785116,43.6306352142209,56.6437739549197,79.1175040825449,87.6115610116027,74.823417124509,134.900854212411,162.327913796146,100.106801716452,60.2639932060325,53.9671883250667,55.0941392004966,81.6820255149323,76.2791928724018,80.4011346091735,72.6287081213217,111.491719953439,82.2885347368858,132.558723402737,74.1740769316616,104.980042660523,91.2186314915228,95.528754231365,104.842883730521,81.9922955872526,120.215209346763,93.5702317125082,52.0362046341831,88.3516735613046,137.659524579129,121.89764956321,92.3794524803194,114.865376722416,64.7184402673325,64.458776898666,61.0180394212342,76.6168062993662,97.5884455259805,97.7876151554586,73.45299573122,68.8137659716996,136.87960020144,88.0880628467882,85.1473314063606,84.4330655489445,85.1839944515023,89.1544053455235,62.2166233229004
DENND3,1531.25286215805,1127.32782139645,1975.01679077183,1742.38761508465,1562.42348553615,1501.92670663897,1192.66531245296,1510.73569910752,610.41323061174,1536.12285274894,949.341328727824,1635.61673961604,1699.31321864759,1067.22633224389,876.115610116027,1605.85930319853,1090.44857155032,1096.6152398673,1341.43114300045,2157.87386199145,1044.77103648059,1411.25756567426,1696.26339652676,1407.10766426324,1366.81928835595,840.493093259064,1305.10895710202,1701.7268983588,1250.96158233397,1492.20790062519,903.336334828857,2129.78612193541,1493.93160231701,638.076045069624,1350.78832730186,2310.03470622449,1450.33859154388,1976.82802657649,1117.0724639838,1174.15476846904,2333.4692916386,2985.01105827032,1754.81081547016,1339.84662823721,1981.53863572017,937.86986517823,426.940548206123,945.388066032936,1107.77313288049,1542.51291035562,1308.35523873465,1642.55520241729,936.809557259494,1349.92005184691,1550.19108347862,1584.69272217715,1131.38196079319,885.172868184902
SLC45A4,792.537729183736,584.499736190962,1137.85985631556,1111.85508034407,683.490474015815,589.269105687792,507.627364257936,1072.50702303053,565.81683020175,1264.18303536398,497.064932525392,882.190160794856,764.690948391415,636.379924142209,518.589643967669,916.696250735944,477.773858668956,501.41288928143,573.945663174322,907.131687206595,532.925984710034,841.547840535058,703.372997489695,725.463813063055,523.312648070235,520.505741536139,675.508656188484,676.082601398253,713.853273435478,1064.61616301914,445.318568059961,997.323704307316,547.851650772648,458.828534175507,724.033661033196,945.28937997131,688.580935935637,1081.25755734608,659.948587731831,713.940083356463,1300.24159534091,1475.1843817951,582.630404820928,654.180990810334,993.423502791205,590.971011431584,249.400914298627,550.968098698765,450.017631934324,1020.43161761987,540.679589777639,713.316226401873,796.987235280465,725.187384337319,793.670816160078,881.586736228246,717.002330313999,588.229893234695
LINC01300,1.0,1.09662239435453,12.0281168743717,1.20330636400873,10.0513305002326,3.7342782362978,1.0,1.0,1.0,1.12371825365687,1.75641318913566,1.0,1.0,1.0,1.0,1.0,1.0,21.6437218394862,1.0,1.05726303870232,1.0,1.0,1.0,1.0,4.23163866364071,1.57888495915917,1.0,1.0,1.0,1.0,1.0,1.0,1.15094884616102,1.0,9.7278994764537,2.5945728635992,8.39732848701997,1.0,1.53655084454443,2.69920636429665,1.0,1.44342894500499,9.68744141032422,1.0,1.51667710349802,1.12996369298582,1.0,1.0,1.0,1.13004608817262,1.0,1.0,12.5840089781126,1.0,1.0,1.0,1.0,1.0
